id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,lokasi,alamat,longitude,latitude,bulan,jumlah_pengguna,satuan,tahun
869,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FITNESS,"KLINIK TEUKU ANGKASA, JALAN TENGKU ANGKASA, LEBAK SILIWANGI, WEST JAVA, 40133, INDONESIA",107.616,-6.892,MEI,2167,ORANG,2017
870,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FITNESS,"KLINIK TEUKU ANGKASA, JALAN TENGKU ANGKASA, LEBAK SILIWANGI, WEST JAVA, 40133, INDONESIA",107.616,-6.892,JUNI,1891,ORANG,2017
871,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FITNESS,"KLINIK TEUKU ANGKASA, JALAN TENGKU ANGKASA, LEBAK SILIWANGI, WEST JAVA, 40133, INDONESIA",107.616,-6.892,JULI,2265,ORANG,2017
872,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FITNESS,"KLINIK TEUKU ANGKASA, JALAN TENGKU ANGKASA, LEBAK SILIWANGI, WEST JAVA, 40133, INDONESIA",107.616,-6.892,AGUSTUS,1093,ORANG,2017
873,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FITNESS,"KLINIK TEUKU ANGKASA, JALAN TENGKU ANGKASA, LEBAK SILIWANGI, WEST JAVA, 40133, INDONESIA",107.616,-6.892,SEPTEMBER,1910,ORANG,2017
874,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FITNESS,"KLINIK TEUKU ANGKASA, JALAN TENGKU ANGKASA, LEBAK SILIWANGI, WEST JAVA, 40133, INDONESIA",107.616,-6.892,OKTOBER,1679,ORANG,2017
875,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FITNESS,"KLINIK TEUKU ANGKASA, JALAN TENGKU ANGKASA, LEBAK SILIWANGI, WEST JAVA, 40133, INDONESIA",107.616,-6.892,NOVEMBER,1083,ORANG,2017
876,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FITNESS,"KLINIK TEUKU ANGKASA, JALAN TENGKU ANGKASA, LEBAK SILIWANGI, WEST JAVA, 40133, INDONESIA",107.616,-6.892,DESEMBER,1554,ORANG,2017
877,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FLEXI,"JL. IR. H.JUANDA, TAMAN SARI, BANDUNG WETAN, BANDUNG, JAWA BARAT",107.617,-6.8908,JANUARI,1234,ORANG,2017
878,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FLEXI,"JL. IR. H.JUANDA, TAMAN SARI, BANDUNG WETAN, BANDUNG, JAWA BARAT",107.617,-6.8908,FEBRUARI,1314,ORANG,2017
879,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FLEXI,"JL. IR. H.JUANDA, TAMAN SARI, BANDUNG WETAN, BANDUNG, JAWA BARAT",107.617,-6.8908,MARET,1315,ORANG,2017
880,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FLEXI,"JL. IR. H.JUANDA, TAMAN SARI, BANDUNG WETAN, BANDUNG, JAWA BARAT",107.617,-6.8908,APRIL,1250,ORANG,2017
881,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FLEXI,"JL. IR. H.JUANDA, TAMAN SARI, BANDUNG WETAN, BANDUNG, JAWA BARAT",107.617,-6.8908,MEI,1364,ORANG,2017
882,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FLEXI,"JL. IR. H.JUANDA, TAMAN SARI, BANDUNG WETAN, BANDUNG, JAWA BARAT",107.617,-6.8908,JUNI,989,ORANG,2017
883,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FLEXI,"JL. IR. H.JUANDA, TAMAN SARI, BANDUNG WETAN, BANDUNG, JAWA BARAT",107.617,-6.8908,JULI,1038,ORANG,2017
884,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FLEXI,"JL. IR. H.JUANDA, TAMAN SARI, BANDUNG WETAN, BANDUNG, JAWA BARAT",107.617,-6.8908,AGUSTUS,956,ORANG,2017
885,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FLEXI,"JL. IR. H.JUANDA, TAMAN SARI, BANDUNG WETAN, BANDUNG, JAWA BARAT",107.617,-6.8908,SEPTEMBER,140,ORANG,2017
886,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FLEXI,"JL. IR. H.JUANDA, TAMAN SARI, BANDUNG WETAN, BANDUNG, JAWA BARAT",107.617,-6.8908,OKTOBER,818,ORANG,2017
887,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FLEXI,"JL. IR. H.JUANDA, TAMAN SARI, BANDUNG WETAN, BANDUNG, JAWA BARAT",107.617,-6.8908,NOVEMBER,663,ORANG,2017
888,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FLEXI,"JL. IR. H.JUANDA, TAMAN SARI, BANDUNG WETAN, BANDUNG, JAWA BARAT",107.617,-6.8908,DESEMBER,644,ORANG,2017
889,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FOTO CEMPAKA,"TAMAN CEMPAKA, JALAN PATRA KOMALA, CITARUM, WEST JAVA, 40113, INDONESIA",107.627,-6.9134,JANUARI,2107,ORANG,2017
890,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FOTO CEMPAKA,"TAMAN CEMPAKA, JALAN PATRA KOMALA, CITARUM, WEST JAVA, 40113, INDONESIA",107.627,-6.9134,FEBRUARI,2242,ORANG,2017
891,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FOTO CEMPAKA,"TAMAN CEMPAKA, JALAN PATRA KOMALA, CITARUM, WEST JAVA, 40113, INDONESIA",107.627,-6.9134,MARET,2364,ORANG,2017
892,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FOTO CEMPAKA,"TAMAN CEMPAKA, JALAN PATRA KOMALA, CITARUM, WEST JAVA, 40113, INDONESIA",107.627,-6.9134,APRIL,2370,ORANG,2017
893,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FOTO CEMPAKA,"TAMAN CEMPAKA, JALAN PATRA KOMALA, CITARUM, WEST JAVA, 40113, INDONESIA",107.627,-6.9134,MEI,2675,ORANG,2017
894,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FOTO CEMPAKA,"TAMAN CEMPAKA, JALAN PATRA KOMALA, CITARUM, WEST JAVA, 40113, INDONESIA",107.627,-6.9134,JUNI,802,ORANG,2017
895,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FOTO CEMPAKA,"TAMAN CEMPAKA, JALAN PATRA KOMALA, CITARUM, WEST JAVA, 40113, INDONESIA",107.627,-6.9134,JULI,1155,ORANG,2017
896,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FOTO CEMPAKA,"TAMAN CEMPAKA, JALAN PATRA KOMALA, CITARUM, WEST JAVA, 40113, INDONESIA",107.627,-6.9134,AGUSTUS,2018,ORANG,2017
897,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FOTO CEMPAKA,"TAMAN CEMPAKA, JALAN PATRA KOMALA, CITARUM, WEST JAVA, 40113, INDONESIA",107.627,-6.9134,SEPTEMBER,1681,ORANG,2017
898,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FOTO CEMPAKA,"TAMAN CEMPAKA, JALAN PATRA KOMALA, CITARUM, WEST JAVA, 40113, INDONESIA",107.627,-6.9134,OKTOBER,1817,ORANG,2017
899,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FOTO CEMPAKA,"TAMAN CEMPAKA, JALAN PATRA KOMALA, CITARUM, WEST JAVA, 40113, INDONESIA",107.627,-6.9134,NOVEMBER,1262,ORANG,2017
900,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN FOTO CEMPAKA,"TAMAN CEMPAKA, JALAN PATRA KOMALA, CITARUM, WEST JAVA, 40113, INDONESIA",107.627,-6.9134,DESEMBER,1643,ORANG,2017
901,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN JOMBLO,"JALAN TAMANSARI NO.66, COBLONG, TAMAN SARI, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.609,-6.8981,JANUARI,1875,ORANG,2017
902,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN JOMBLO,"JALAN TAMANSARI NO.66, COBLONG, TAMAN SARI, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.609,-6.8981,FEBRUARI,864,ORANG,2017
903,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN JOMBLO,"JALAN TAMANSARI NO.66, COBLONG, TAMAN SARI, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.609,-6.8981,MARET,1887,ORANG,2017
904,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN JOMBLO,"JALAN TAMANSARI NO.66, COBLONG, TAMAN SARI, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.609,-6.8981,APRIL,2023,ORANG,2017
905,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN JOMBLO,"JALAN TAMANSARI NO.66, COBLONG, TAMAN SARI, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.609,-6.8981,MEI,1909,ORANG,2017
906,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN JOMBLO,"JALAN TAMANSARI NO.66, COBLONG, TAMAN SARI, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.609,-6.8981,JUNI,1511,ORANG,2017
907,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN JOMBLO,"JALAN TAMANSARI NO.66, COBLONG, TAMAN SARI, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.609,-6.8981,JULI,1289,ORANG,2017
908,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN JOMBLO,"JALAN TAMANSARI NO.66, COBLONG, TAMAN SARI, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.609,-6.8981,AGUSTUS,1673,ORANG,2017
909,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN JOMBLO,"JALAN TAMANSARI NO.66, COBLONG, TAMAN SARI, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.609,-6.8981,SEPTEMBER,1640,ORANG,2017
910,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN JOMBLO,"JALAN TAMANSARI NO.66, COBLONG, TAMAN SARI, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.609,-6.8981,OKTOBER,1563,ORANG,2017
911,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN JOMBLO,"JALAN TAMANSARI NO.66, COBLONG, TAMAN SARI, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.609,-6.8981,NOVEMBER,1358,ORANG,2017
912,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN JOMBLO,"JALAN TAMANSARI NO.66, COBLONG, TAMAN SARI, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",107.609,-6.8981,DESEMBER,1498,ORANG,2017
913,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN KOTA CIKAPAYANG DAGO,"JL. IR. H. DJUANDA NO. 79, COBLONG, JAWA BARAT",107.612,-6.8987,JANUARI,107,ORANG,2017
914,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN KOTA CIKAPAYANG DAGO,"JL. IR. H. DJUANDA NO. 79, COBLONG, JAWA BARAT",107.612,-6.8987,FEBRUARI,0,ORANG,2017
915,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN KOTA CIKAPAYANG DAGO,"JL. IR. H. DJUANDA NO. 79, COBLONG, JAWA BARAT",107.612,-6.8987,MARET,0,ORANG,2017
916,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN KOTA CIKAPAYANG DAGO,"JL. IR. H. DJUANDA NO. 79, COBLONG, JAWA BARAT",107.612,-6.8987,APRIL,0,ORANG,2017
917,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN KOTA CIKAPAYANG DAGO,"JL. IR. H. DJUANDA NO. 79, COBLONG, JAWA BARAT",107.612,-6.8987,MEI,0,ORANG,2017
918,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN KOTA CIKAPAYANG DAGO,"JL. IR. H. DJUANDA NO. 79, COBLONG, JAWA BARAT",107.612,-6.8987,JUNI,0,ORANG,2017
919,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN KOTA CIKAPAYANG DAGO,"JL. IR. H. DJUANDA NO. 79, COBLONG, JAWA BARAT",107.612,-6.8987,JULI,0,ORANG,2017
920,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN KOTA CIKAPAYANG DAGO,"JL. IR. H. DJUANDA NO. 79, COBLONG, JAWA BARAT",107.612,-6.8987,AGUSTUS,0,ORANG,2017
921,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN KOTA CIKAPAYANG DAGO,"JL. IR. H. DJUANDA NO. 79, COBLONG, JAWA BARAT",107.612,-6.8987,SEPTEMBER,258,ORANG,2017
922,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN KOTA CIKAPAYANG DAGO,"JL. IR. H. DJUANDA NO. 79, COBLONG, JAWA BARAT",107.612,-6.8987,OKTOBER,250,ORANG,2017
923,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN KOTA CIKAPAYANG DAGO,"JL. IR. H. DJUANDA NO. 79, COBLONG, JAWA BARAT",107.612,-6.8987,NOVEMBER,263,ORANG,2017
924,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN KOTA CIKAPAYANG DAGO,"JL. IR. H. DJUANDA NO. 79, COBLONG, JAWA BARAT",107.612,-6.8987,DESEMBER,325,ORANG,2017
925,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LALU LINTAS ADE IRMA SURYANI,"JL. BELITUNG NO.1, MERDEKA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.613,-6.9111,JANUARI,264,ORANG,2017
926,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LALU LINTAS ADE IRMA SURYANI,"JL. BELITUNG NO.1, MERDEKA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.613,-6.9111,FEBRUARI,286,ORANG,2017
927,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LALU LINTAS ADE IRMA SURYANI,"JL. BELITUNG NO.1, MERDEKA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.613,-6.9111,MARET,269,ORANG,2017
928,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LALU LINTAS ADE IRMA SURYANI,"JL. BELITUNG NO.1, MERDEKA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.613,-6.9111,APRIL,335,ORANG,2017
929,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LALU LINTAS ADE IRMA SURYANI,"JL. BELITUNG NO.1, MERDEKA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.613,-6.9111,MEI,328,ORANG,2017
930,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LALU LINTAS ADE IRMA SURYANI,"JL. BELITUNG NO.1, MERDEKA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.613,-6.9111,JUNI,151,ORANG,2017
931,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LALU LINTAS ADE IRMA SURYANI,"JL. BELITUNG NO.1, MERDEKA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.613,-6.9111,JULI,0,ORANG,2017
932,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LALU LINTAS ADE IRMA SURYANI,"JL. BELITUNG NO.1, MERDEKA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.613,-6.9111,AGUSTUS,222,ORANG,2017
933,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LALU LINTAS ADE IRMA SURYANI,"JL. BELITUNG NO.1, MERDEKA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.613,-6.9111,SEPTEMBER,315,ORANG,2017
934,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LALU LINTAS ADE IRMA SURYANI,"JL. BELITUNG NO.1, MERDEKA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.613,-6.9111,OKTOBER,316,ORANG,2017
935,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LALU LINTAS ADE IRMA SURYANI,"JL. BELITUNG NO.1, MERDEKA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.613,-6.9111,NOVEMBER,201,ORANG,2017
936,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LALU LINTAS ADE IRMA SURYANI,"JL. BELITUNG NO.1, MERDEKA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.613,-6.9111,DESEMBER,130,ORANG,2017
937,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LANSIA,"TAMAN LANSIA, JALAN CILAKI, LEBAK GEDE, WEST JAVA, 40114, INDONESIA",107.62,-6.9016,JANUARI,957,ORANG,2017
938,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LANSIA,"TAMAN LANSIA, JALAN CILAKI, LEBAK GEDE, WEST JAVA, 40114, INDONESIA",107.62,-6.9016,FEBRUARI,933,ORANG,2017
939,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LANSIA,"TAMAN LANSIA, JALAN CILAKI, LEBAK GEDE, WEST JAVA, 40114, INDONESIA",107.62,-6.9016,MARET,1078,ORANG,2017
940,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LANSIA,"TAMAN LANSIA, JALAN CILAKI, LEBAK GEDE, WEST JAVA, 40114, INDONESIA",107.62,-6.9016,APRIL,918,ORANG,2017
941,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LANSIA,"TAMAN LANSIA, JALAN CILAKI, LEBAK GEDE, WEST JAVA, 40114, INDONESIA",107.62,-6.9016,MEI,905,ORANG,2017
942,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LANSIA,"TAMAN LANSIA, JALAN CILAKI, LEBAK GEDE, WEST JAVA, 40114, INDONESIA",107.62,-6.9016,JUNI,914,ORANG,2017
943,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LANSIA,"TAMAN LANSIA, JALAN CILAKI, LEBAK GEDE, WEST JAVA, 40114, INDONESIA",107.62,-6.9016,JULI,1144,ORANG,2017
944,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LANSIA,"TAMAN LANSIA, JALAN CILAKI, LEBAK GEDE, WEST JAVA, 40114, INDONESIA",107.62,-6.9016,AGUSTUS,1085,ORANG,2017
945,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LANSIA,"TAMAN LANSIA, JALAN CILAKI, LEBAK GEDE, WEST JAVA, 40114, INDONESIA",107.62,-6.9016,SEPTEMBER,836,ORANG,2017
946,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LANSIA,"TAMAN LANSIA, JALAN CILAKI, LEBAK GEDE, WEST JAVA, 40114, INDONESIA",107.62,-6.9016,OKTOBER,526,ORANG,2017
947,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LANSIA,"TAMAN LANSIA, JALAN CILAKI, LEBAK GEDE, WEST JAVA, 40114, INDONESIA",107.62,-6.9016,NOVEMBER,587,ORANG,2017
948,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN LANSIA,"TAMAN LANSIA, JALAN CILAKI, LEBAK GEDE, WEST JAVA, 40114, INDONESIA",107.62,-6.9016,DESEMBER,541,ORANG,2017
949,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MONUMEN PERJUANGAN RAKYAT,"JL. DIPATIUKUR NO.48, LB. GEDE, COBLONG, KOTA BANDUNG, JAWA BARAT",107.619,-6.8935,JANUARI,415,ORANG,2017
950,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MONUMEN PERJUANGAN RAKYAT,"JL. DIPATIUKUR NO.48, LB. GEDE, COBLONG, KOTA BANDUNG, JAWA BARAT",107.619,-6.8935,FEBRUARI,281,ORANG,2017
951,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MONUMEN PERJUANGAN RAKYAT,"JL. DIPATIUKUR NO.48, LB. GEDE, COBLONG, KOTA BANDUNG, JAWA BARAT",107.619,-6.8935,MARET,364,ORANG,2017
952,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MONUMEN PERJUANGAN RAKYAT,"JL. DIPATIUKUR NO.48, LB. GEDE, COBLONG, KOTA BANDUNG, JAWA BARAT",107.619,-6.8935,APRIL,408,ORANG,2017
953,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MONUMEN PERJUANGAN RAKYAT,"JL. DIPATIUKUR NO.48, LB. GEDE, COBLONG, KOTA BANDUNG, JAWA BARAT",107.619,-6.8935,MEI,393,ORANG,2017
954,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MONUMEN PERJUANGAN RAKYAT,"JL. DIPATIUKUR NO.48, LB. GEDE, COBLONG, KOTA BANDUNG, JAWA BARAT",107.619,-6.8935,JUNI,401,ORANG,2017
955,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MONUMEN PERJUANGAN RAKYAT,"JL. DIPATIUKUR NO.48, LB. GEDE, COBLONG, KOTA BANDUNG, JAWA BARAT",107.619,-6.8935,JULI,493,ORANG,2017
956,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MONUMEN PERJUANGAN RAKYAT,"JL. DIPATIUKUR NO.48, LB. GEDE, COBLONG, KOTA BANDUNG, JAWA BARAT",107.619,-6.8935,AGUSTUS,427,ORANG,2017
957,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MONUMEN PERJUANGAN RAKYAT,"JL. DIPATIUKUR NO.48, LB. GEDE, COBLONG, KOTA BANDUNG, JAWA BARAT",107.619,-6.8935,SEPTEMBER,379,ORANG,2017
958,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MONUMEN PERJUANGAN RAKYAT,"JL. DIPATIUKUR NO.48, LB. GEDE, COBLONG, KOTA BANDUNG, JAWA BARAT",107.619,-6.8935,OKTOBER,370,ORANG,2017
959,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MONUMEN PERJUANGAN RAKYAT,"JL. DIPATIUKUR NO.48, LB. GEDE, COBLONG, KOTA BANDUNG, JAWA BARAT",107.619,-6.8935,NOVEMBER,204,ORANG,2017
960,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MONUMEN PERJUANGAN RAKYAT,"JL. DIPATIUKUR NO.48, LB. GEDE, COBLONG, KOTA BANDUNG, JAWA BARAT",107.619,-6.8935,DESEMBER,372,ORANG,2017
961,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MUSIK CENTRUM,"TAMAN MUSIK CENTRUM, JALAN BALI, BANDUNG, WEST JAVA, 40113, INDONESIA",107.616,-6.912,JANUARI,1737,ORANG,2017
962,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MUSIK CENTRUM,"TAMAN MUSIK CENTRUM, JALAN BALI, BANDUNG, WEST JAVA, 40113, INDONESIA",107.616,-6.912,FEBRUARI,1744,ORANG,2017
963,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MUSIK CENTRUM,"TAMAN MUSIK CENTRUM, JALAN BALI, BANDUNG, WEST JAVA, 40113, INDONESIA",107.616,-6.912,MARET,1657,ORANG,2017
964,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MUSIK CENTRUM,"TAMAN MUSIK CENTRUM, JALAN BALI, BANDUNG, WEST JAVA, 40113, INDONESIA",107.616,-6.912,APRIL,1530,ORANG,2017
965,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MUSIK CENTRUM,"TAMAN MUSIK CENTRUM, JALAN BALI, BANDUNG, WEST JAVA, 40113, INDONESIA",107.616,-6.912,MEI,1637,ORANG,2017
966,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MUSIK CENTRUM,"TAMAN MUSIK CENTRUM, JALAN BALI, BANDUNG, WEST JAVA, 40113, INDONESIA",107.616,-6.912,JUNI,1444,ORANG,2017
967,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MUSIK CENTRUM,"TAMAN MUSIK CENTRUM, JALAN BALI, BANDUNG, WEST JAVA, 40113, INDONESIA",107.616,-6.912,JULI,1531,ORANG,2017
968,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MUSIK CENTRUM,"TAMAN MUSIK CENTRUM, JALAN BALI, BANDUNG, WEST JAVA, 40113, INDONESIA",107.616,-6.912,AGUSTUS,1704,ORANG,2017
969,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MUSIK CENTRUM,"TAMAN MUSIK CENTRUM, JALAN BALI, BANDUNG, WEST JAVA, 40113, INDONESIA",107.616,-6.912,SEPTEMBER,1700,ORANG,2017
970,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MUSIK CENTRUM,"TAMAN MUSIK CENTRUM, JALAN BALI, BANDUNG, WEST JAVA, 40113, INDONESIA",107.616,-6.912,OKTOBER,1622,ORANG,2017
971,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MUSIK CENTRUM,"TAMAN MUSIK CENTRUM, JALAN BALI, BANDUNG, WEST JAVA, 40113, INDONESIA",107.616,-6.912,NOVEMBER,1237,ORANG,2017
972,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN MUSIK CENTRUM,"TAMAN MUSIK CENTRUM, JALAN BALI, BANDUNG, WEST JAVA, 40113, INDONESIA",107.616,-6.912,DESEMBER,1422,ORANG,2017
973,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN PENDOPO WALIKOTA,"ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA",107.608,-6.9219,JANUARI,412,ORANG,2017
974,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN PENDOPO WALIKOTA,"ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA",107.608,-6.9219,FEBRUARI,399,ORANG,2017
975,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN PENDOPO WALIKOTA,"ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA",107.608,-6.9219,MARET,489,ORANG,2017
976,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN PENDOPO WALIKOTA,"ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA",107.608,-6.9219,APRIL,390,ORANG,2017
977,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN PENDOPO WALIKOTA,"ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA",107.608,-6.9219,MEI,359,ORANG,2017
978,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN PENDOPO WALIKOTA,"ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA",107.608,-6.9219,JUNI,377,ORANG,2017
979,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN PENDOPO WALIKOTA,"ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA",107.608,-6.9219,JULI,391,ORANG,2017
980,32,JAWA BARAT,3273,KOTA BANDUNG,TAMAN PENDOPO WALIKOTA,"ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA",107.608,-6.9219,AGUSTUS,464,ORANG,2017
