id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;bps_kode_kecamatan;bps_nama_kecamatan;kemendagri_kode_kecamatan;kemendagri_nama_kecamatan;nama_lokasi;alamat;satuan;tahun
2994;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Sekretariat Rw 01;Jl Mawih Rt01 Rw01;;2025
2995;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat Rw 06;Jalan Pelangi;;2025
2996;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Masjid Hidayatulloh;Kampung Poncol Rt 06/01;;2025
2997;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Posyandu Tunas Kencana;Komplek Jaka Kencana Rt.005/004;;2025
2998;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat Rw 18;Jl. Palem Raya No. 1 Rt.003 / 017;;2025
2999;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat Rw 10;Jl. Cendrawasih, Rw.10, Pekayon Jaya, Kec. Bekasi Sel., Kota Bekasi;;2025
3000;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat Rw 12;Jl. Jati Raya Rt01/Rw12;;2025
3001;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat Rw 005;Jl. Lele Raya Ni. 60A Rt 001 Rw 005;;2025
3002;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat Pimpinan Cabang Gp Ansor Kota Bekasi;Jl. Veteran No.22 Rt.004/002;;2025
3003;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Sasana Tinju Koni Gor;Jl. Ahmad Yani No.2 Rt.004/016;;2025
3004;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat Fkub;Jl.A. Yani No.22;;2025
3005;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Area Cfd;Sepanjang Jalan Ahmad Yani;;2025
3006;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Area Cfd;Sepanjang Jalan Ahmad Yani;;2025
3007;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Area Cfd;Sepanjang Jalan Ahmad Yani;;2025
3008;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Area Cfd;;;2025
3009;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Musholla Al-Hidayah;Jl.Timah I, Rt.09 Rw.20 Perum Bumi Satria Kencana;;2025
3010;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Pokja Wartawan (Gate 17);Stadion Patriot Candrabhaga;;2025
3011;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Ruang Sekda Gate 19;Stadion Patriot Candrabhaga;;2025
3012;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat Karang Taruna;Jalan Kemandoran Tugu Rt 03 Rw 022;;2025
3013;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Rumah Aspirasi Ade Puspita;Jl. Kopral Bosan Blok Kemandoran 1 Rt.04/22 No.43;;2025
3014;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Lapangan Sekretariat Rw 001;Pondok Pekayon Indah Jalan Ketapangraya Rt 05/001;;2025
3015;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Taman Plkb;Jl. Pulo Ribung Raya No.1;;2025
3016;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat 004;Jl. Tengiri 3 Rt7 Rw4;;2025
3017;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Gedung Parkiran Gor;Rt.004/Rw.016, Kayuringin Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17144;;2025
3018;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Pos Pintu Masuk Pti Jalur Mobil;Jl. Ahmad Yani No.1,Rt.001/Rw.005, Marga Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17143;;2025
3019;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Pos Pintu Masuk Pti Jalur Motor;Jl. Rawa Tembaga 1, Rt.006/Rw.005, Marga Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17141;;2025
3020;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat Rw 17;Jl. Palem Timur III, RT.004/RW.017, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17148;;2025
3021;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Masjid Al-Kifah;Jl. Palem Timur IV, RT.002/RW.017, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17148;;2025
3022;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat Rw 02;Jl. Asmawi Rt.01 Rw.02;;2025
3023;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Wakil Walikota;Jl. Ahmad Yani No. 1 Komplek Kantor Walikota Bekasi;;2025
3024;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Sekretariat Daerah;Jl. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;;2025
3025;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Pendopo Walikota Kantor Walikota;Jl. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;;2025
3026;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Taman Hutan Kota;Jl. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;;2025
3027;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Rumah Pintar Kayuringin;Jl. Ceremai Raya Perumnas 2 Rw 13;;2025
3028;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Taman Suplesi;Jl. Rawa Tembaga Rt 04 Rw 02;;2025
3029;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Masjid Agung Al-Barkah Bekasi;Jl. Veteran No. 46;;2025
3030;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Polsubsektor Pekayon Jaya;Blok Dd45 No.10, Jl. Ketapang Iii, Rt.006/Rw.001;;2025
3031;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Sekretariat Rw 002;Kp Utan Rt.003 Rw.002;;2025
3032;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Taman Hutan Kota;Jl. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;;2025
3033;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Taman Tugu Perjuangan Kota Bekasi;Jl. Veteran Rt.006/Rw.006 Marga Jaya;;2025
3034;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Pendopo Alun-Alun M.Hasibuan Kota Bekasi;Jl. Veteran Rt.006/Rw.006 Marga Jaya;;2025
3035;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Pendopo Taman Blok C;Perum. Villa Galaxy Rt.03/19;;2025
3036;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Panitia Pebangunan Masjid (Ppm) Masjid Nurul Islam Islamic Centre;Rt.005/Rw.002, Marga Jaya, Kec.Bekasi Sel., Bekasi 17141;;2025
3037;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat Karang Taruna Kota Bekasi;Jl. Rose Garden (RRG 6) No.2 RT.005 RW.017;;2025
3038;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;RW 014 [Masjid Al-Haq];Jl. Haruman VI RT 006 / RW 014 Kel. Kayuringin Jaya, Kec. Bekasi Selatan;;2025
3039;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Asosiasi Wartawan Profesional Indonesia [Sekretariat DPC AWPI];Jl Bacang Raya No 90 RT 007 RW 004, Pekayon Jaya;;2025
3040;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Musholah Baitul Muttaqin;Jl. Surya Permata VI No.3, RT.009/RW.013, Jaka Mulya, Bekasi Selatan, Bekasi, West Java 17146;;2025
3041;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Taman Surya Permai;Jl. Surya Permai VII 9-16, RT.007/RW.013, Jaka Mulya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17423;;2025
3042;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Sekretariat Karang Taruna kecamatan Bekasi Selatan (samping kecamatan);Jl. Pulo Ribung, RT.011/RW.013, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17147;;2025
3043;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Humas Kota Bekasi Lt Dasar;JL. Ahmad Yani No. 1, Komplek Kantor Walikota Bekasi;;2025
3044;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat IWO Indonesia;Jl. Jend Ahmad Yani, Belakang Kantor Golkar, Margajaya, Bekasi Selatan;;2025
3045;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Kantor Sekretariat Media Center Lintas Media;Jl. Gunung Gede Raya RT 001/ RW 013, Kayuringin Jaya;;2025
3046;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Masjid Jami Al Istiqomah;Jl. Pulo Ribung Raya No.12 RT 002/RW 017, Jakasetia, Bekasi Selatan, Bekasi, Jawa Barat 17147;;2025
3047;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Sekretariat Kantor Rw 011;Jl. Halimun Raya 5-1, Rt.006/Rw.011;;2025
3048;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Sekretariat Kantor Rw 015;Rt.001/Rw.015;;2025
3049;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Sekretariat Kantor Pos Rt 004 Rw 002;Jl. Laskar Dalam Gg. H. Abd. Syukur, Rt.006/Rw.02;;2025
3050;32;JAWA BARAT;3275;KOTA BEKASI;3275050;BEKASI SELATAN;32.75.04;BEKASI SELATAN;Sekretariat Kantor Rw 026;Kedai Mak Babeh, Jalan Ps Pagi Raya Blok C No.104, Rt.4/Rw.26;;2025
3051;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;POS TERPADU;POS TERPADU, Jl. NUSANTARA RAYA RT 008 Rw.017, KELURAHAN ARENJAYA,Bekasi Timur ,Kota Bekasi ,Jawa Barat ,Indonesia ,;;2025
3052;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;POS KAMLING RT.03;Jl. P. Sumbawa 6 RT.003 RW.010;;2025
3053;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RT.07;Jl. Halmahera XI , Perumnas III RT.07 RW.06;;2025
3054;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;POS RW;JL. SALAK RAYA RT. 008 RW. 012, KEL. DUREN JAYA, KEC. BEKASI TIMUR;;2025
3055;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RT. 009;PERUM WISMA JAYA, JL. KUSUMA SELATAN RAYA RT. 009 RW. 019, KEL. AREN JAYA, KEC. BEKASI TIMUR;;2025
3056;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;POSKAMLING RT. 007;POSKAMLING RT. 007, Jl. MELATI RAYA BELAKANG WARUNG, KELURAHAN BEKASI JAYA,Bekasi Timur ,Kota Bekasi ,Jawa Barat ,Indonesia ,;;2025
3057;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;MASJID AS-SHOFAR;JL. KH ABDUL RAHMAN NO.42, RT.005/RW.001 KELURAHAN BEKASI JAYA KECAMATAN BEKASI TIMUR;;2025
3058;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;PENDOPO RT.10 RW. 08;JL. KH AGUS SALIM GG. PEDULI RT.10 RW.08 KEL. BEKASI JAYA KEC. BEKASI TIMUR;;2025
3059;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;POSYANDU FLAMBOYAN III BEKASI JAYA;Komp. Pelni Jl. Kalimutu 2 Blok C2 RT.08 RW.08;;2025
3060;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;BALAI ExRW. 017;BALAI ExRW. 017, Jl. Kusuma Utara Raya RT 003 RW 017, KELURAHAN DURENJAYA,Bekasi Timur ,Kota Bekasi ,Jawa Barat ,Indonesia ,;;2025
3061;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR BKMB BHAGASASI;KANTOR BKMB BHAGASASI,Jl. Kenari 2 11-22, RW.001, KELURAHAN MARGAHAYU, Bekasi Timur, Kota Bekasi, Jawa Barat, Indonesia,;;2025
3062;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;MASJID JAMI' AL-MUBAAROK;MASJID JAMI' AL-MUBAAROK, Jl. DEWI SARTIKA RT.005/RW.008 Kelurahan Margahayu, KELURAHAN MARGAHAYU,Bekasi Timur ,Kota Bekasi ,Jawa Barat ,Indonesia ,;;2025
3063;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RT. 006;KANTOR SEKRETARIAT RT. 006, Jl. Rawa Semut RT.06 RW.11, KELURAHAN MARGAHAYU, Bekasi Timur, Kota Bekasi, Jawa Barat, Indonesia,;;2025
3064;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;DPK KNPI BEKASI TIMUR;DPK KNPI BEKASI TIMUR, Jl. Ir.H.Juanda No.151 RT.001 RW.001, KELURAHAN MARGAHAYU, Bekasi Timur, Kota Bekasi, Jawa Barat, Indonesia,;;2025
3065;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RT. 007;JL. RAWA SEMUT RT. 007 RW. 011, KEL. MARGAHAYU, KEC. BEKASI TIMUR;;2025
3066;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR SEKRETARIAT RW.08;KANTOR SEKRETARIAT RW.08JL. DEWI SARTIKA RT.08 RW.08KEL. MARGAHAYUKECAMATAN BEKASI TIMUR;;2025
3067;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;KANTOR MPC PEMUDA PANCASILA;KANTOR MPC PEMUDA PANCASILA JL. CHAIRUL ANWAR NO.4 MARGAHAYU KEL. MARGAHAYU KEC. BEKASI TIMUR. 082211135550/RADEK PP;;2025
3068;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RT 03 RW XI;Kantor Sekretariat RT 03 RW XI Kelurahan Bekasi Jaya, Kecamatan Bekasi Timur;;2025
3069;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Folder Air Aren Jaya;Jl. Sunan Kalijaga Blok S7 No.29, RT.005/RW.005, Aren Jaya;;2025
3070;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 013;Jl. P.Jawa Raya RT.001/RW.013, Aren Jaya;;2025
3071;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 002;Jl. Mandiri Rt 002 Rw.02;;2025
3072;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 005;Jl. Kaviing Restu Lbu Rt 002 Rw.05;;2025
3073;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 004;Jl. Borobudur Raya Rw.04;;2025
3074;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 021;Jl. Polymer Rw.21;;2025
3075;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 001;Jl. Lp Rtoos Rt.05 Rw.01;;2025
3076;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 007;Perumnas 3 Jl. P. Tanimbar Rt.01 Rw.07;;2025
3077;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 006;Jl. P. Halmahera Raya Rw.06;;2025
3078;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 009;Jl. Pulau Timur 5 Rt 003 Rw.09;;2025
3079;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 014;Jl. P. Panaitan Raya Rw.14;;2025
3080;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 018;P. Irian Jaya Raya Rt 002 Rw.18;;2025
3081;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 016;Jl. P. Bangka Raya No.L Rw.16;;2025
3082;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 011;Jl. P. Lombok I No. 1 Rt.001 Rw.11;;2025
3083;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Kelurahan Aren Jaya;Jl. Nusantara Raya No.1;;2025
3084;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Sekretariat Rw 009;Jl. Kamper Raya Rw.009;;2025
3085;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Roudhotul Jannah Rw.07;Jl. Kh. Agus Salim Rw.07;;2025
3086;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Rumah Baca Rt 05 Rw 01;Ji.Kh Abdurrahman Rt 05 Rw 01;;2025
3087;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Jami Al Fatah Rt 004;Ji. Mekarsari Raya Rt 004;;2025
3088;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Panggung Taman Kompleks Bekasi Permai;Jl. Bekasi Permai 8 Rt 04 Rw 15;;2025
3089;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Kelurahan Bekasi Jaya;Jl. Mekarsari Raya No.3;;2025
3090;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Pos Ronda Rt.004 Rw.008;Jl. Kh. Agus Salim Rt.004 Rw.008;;2025
3091;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 010;Jl. Jakarta Raya Rw 010;;2025
3092;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Al-Arief Rw.04;Jl. Ir. H. Juanda Rw.04;;2025
3093;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Dan Sekolah Yayasan Nurul Hidayah;Jl. Rasamala Raya Rt 003 Rw 09 Bekasi Jaya;;2025
3094;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Lapangan Sarana Olahraga Rw.06 Bekasi Jaya;Perum. Irigasi Jl.Tertia Ii Rt.06/ 11;;2025
3095;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rt 012;Jl. Jakarta Raya Rt 012;;2025
3096;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 12;Jl. Telukangsan Permai 26 Blok D2 Rw.12;;2025
3097;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw.02;Jl. Kh. Mas Mansyur Rt 04/02;;2025
3098;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Jami At Taqwa;Komplek Pelni Rw.08;;2025
3099;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 005;Perum Guru Rw 005;;2025
3100;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 016;Kp. Cerewed Poncol Rt 001/016;;2025
3101;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 007;Kp. Cerewed Rt 002 Rw 007;;2025
3102;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Al Falah;Kp. Bekasi Bulak Rt 003/001;;2025
3103;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 015;Perum Bji Cerewed Rw 015;;2025
3104;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 014 & Lapangan Futsal;Perum Bji Cerewed Rw 014;;2025
3105;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Kelurahan Duren Jaya;Jl. Prof. M Yamin No.1;;2025
3106;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 009 & Lapangan Futsal;Perum Duren Jaya Rw 009;;2025
3107;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 012 & Masjid;Perum Duren Jaya Rw 012;;2025
3108;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Al Muhadjirin;Perum Duren Jaya Rw 010 Rw.10;;2025
3109;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Lapangan Bulu Tangkis;Perum Bji Cerewed Rt 003 Rw014;;2025
3110;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 011 & Lapangan Fasos Fasum;Komplek Masjid Jami Al Ikhlas Blok B Rt 03 Rw 11;;2025
3111;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 013 & Mesjid Alhidayah;Perum Bji Cerewed Rt 013 Rw 013;;2025
3112;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Mesjid Syech Burhanudin;Kp. Padurenan Rw 005;;2025
3113;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 019 & Masjid Al Barakah;Perum Perum Permata Bekasi Ii Rw 019;;2025
3114;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat Rw 010;Perum Duren Jaya Rw.10;;2025
